"crpval","time","agcacc","rlwacc","aglivc","somtc","cgrain","hi","pet","tnetmn.1.","avh2o.1.","year","month","crop","moisture","carbon","bushelwt","gmyld","lbsyld","bushyld"
36.2,1926.33,0.2098,0,0.2098,1382.505,49.5018,0.3997,7.1261,0.3519,0.6475,1926,0.33,"oat",0.14,0.46,32,107.612608695652,1094.29109530435,34.1965967282609
36.2,1926.42,6.7168,0,6.7168,1379.067,49.5018,0.3997,12.3556,0.5071,0.1063,1926,0.42,"oat",0.14,0.46,32,107.612608695652,1094.29109530435,34.1965967282609
36.2,1926.5,15.4311,0,15.4311,1374.902,49.5018,0.3997,15.009,0.7177,0.0403,1926,0.5,"oat",0.14,0.46,32,107.612608695652,1094.29109530435,34.1965967282609
36.2,1926.58,25.1102,0,25.1102,1371.726,49.5018,0.3997,14.8174,0.8826,0.0061,1926,0.58,"oat",0.14,0.46,32,107.612608695652,1094.29109530435,34.1965967282609
36.2,1959.25,0,0,0,1907.13,37.9778,0.4297,3.0338,0.1954,4.8475,1959,0.25,"oat",0.14,0.46,32,82.5604347826087,839.540549217391,26.2356421630435
36.2,1939.08,0,0,0,1610.115,39.8855,0.43,0.6101,0.0359,5.2336,1939,0.08,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1939.17,0,0,0,1609.209,39.8855,0.43,0.3752,0.0674,5.2258,1939,0.17,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1926.92,0,0,0,1362.117,15.4738,0.4299,1.0891,1.7896,2.3776,1926,0.92,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1930.33,0.5014,0,0.5014,1469.496,56.3991,0.3999,5.1471,0.3415,1.3868,1930,0.33,"oat",0.14,0.46,32,122.606739130435,1246.76340886957,38.9613565271739
36.2,1930.42,10.7064,0,10.7064,1460.595,56.3991,0.3999,11.6458,0.6582,0.6578,1930,0.42,"oat",0.14,0.46,32,122.606739130435,1246.76340886957,38.9613565271739
36.2,1930.5,22.668,0,22.668,1451.094,56.3991,0.3999,11.4382,1.0345,2.7325,1930,0.5,"oat",0.14,0.46,32,122.606739130435,1246.76340886957,38.9613565271739
36.2,1930.58,43.6586,0,43.6586,1441.479,56.3991,0.3999,10.8262,1.4297,0.1861,1930,0.58,"oat",0.14,0.46,32,122.606739130435,1246.76340886957,38.9613565271739
36.2,1922.92,0,0,0,1222.218,13.5274,0.4299,1.0981,0.8142,4.6966,1922,0.92,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1930.75,0,0,0,1434.11,20.7427,0.43,6.0835,2.1706,3.6388,1930,0.75,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1930.83,0,0,0,1429.179,20.7427,0.43,3.7945,2.3288,1.5521,1930,0.83,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1930.92,0,0,0,1427.773,20.7427,0.43,0.792,2.3749,2.5942,1930,0.92,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1931,0,0,0,1426.929,20.7427,0.43,0.4152,2.4028,2.7054,1931,0,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1931.08,0,0,0,1426.211,20.7427,0.43,0.4575,0.0233,2.7198,1931,0.08,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1931.17,0,0,0,1425.527,20.7427,0.43,0.5776,0.0461,2.9613,1931,0.17,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1954.92,0,0,0,1869.521,12.0448,0.4299,1.3332,3.5459,5.1133,1954,0.92,"oat",0.14,0.46,32,26.184347826087,266.263396173913,8.32073113043478
36.2,1955,0,0,0,1867.514,12.0448,0.4299,0.5132,3.6247,4.9101,1955,0,"oat",0.14,0.46,32,26.184347826087,266.263396173913,8.32073113043478
36.2,1934.75,0,0,0,1537.481,29.1982,0.4299,6.6505,1.8302,3.449,1934,0.75,"oat",0.14,0.46,32,63.474347826087,645.457948173913,20.1705608804348
36.2,1934.83,0,0,0,1526.27,29.1982,0.4299,3.4395,2.1016,2.8146,1934,0.83,"oat",0.14,0.46,32,63.474347826087,645.457948173913,20.1705608804348
36.2,1934.92,0,0,0,1523.266,29.1982,0.4299,0.716,2.1846,4.5761,1934,0.92,"oat",0.14,0.46,32,63.474347826087,645.457948173913,20.1705608804348
36.2,1935,0,0,0,1521.895,29.1982,0.4299,0.3528,2.2237,4.2408,1935,0,"oat",0.14,0.46,32,63.474347826087,645.457948173913,20.1705608804348
36.2,1938.42,6.8305,0,6.8305,1659.52,80.132,0.4012,10.8214,0.7214,0.784,1938,0.42,"oat",0.14,0.46,32,174.2,1771.40496,55.356405
36.2,1938.5,34.6499,0,34.6499,1646.857,80.132,0.4012,11.018,1.244,3.0009,1938,0.5,"oat",0.14,0.46,32,174.2,1771.40496,55.356405
36.2,1935.25,0,0,0,1518.91,29.1982,0.4299,2.0027,0.087,9.8225,1935,0.25,"oat",0.14,0.46,32,63.474347826087,645.457948173913,20.1705608804348
36.2,1938.67,0,0,0,1646.788,39.8855,0.43,10.786,2.2636,2.1843,1938,0.67,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1959.08,0,0,0,1911.875,37.9778,0.4297,0.428,0.0471,4.331,1959,0.08,"oat",0.14,0.46,32,82.5604347826087,839.540549217391,26.2356421630435
36.2,1959.17,0,0,0,1910.508,37.9778,0.4297,0.854,0.0879,5.6108,1959,0.17,"oat",0.14,0.46,32,82.5604347826087,839.540549217391,26.2356421630435
36.2,1942.33,0.2784,0,0.2784,1770.053,96.1252,0.4003,6.3219,0.4731,1.0375,1942,0.33,"oat",0.14,0.46,32,208.967826086957,2124.95202991304,66.4047509347826
36.2,1942.42,14.5178,0,14.5178,1757.283,96.1252,0.4003,8.6362,0.9272,5.153,1942,0.42,"oat",0.14,0.46,32,208.967826086957,2124.95202991304,66.4047509347826
36.2,1942.5,37.1052,0,37.1052,1745.37,96.1252,0.4003,10.7818,1.4306,0.23,1942,0.5,"oat",0.14,0.46,32,208.967826086957,2124.95202991304,66.4047509347826
36.2,1942.58,73.7507,0,73.7507,1728.865,96.1252,0.4003,11.7062,2.1874,1.2652,1942,0.58,"oat",0.14,0.46,32,208.967826086957,2124.95202991304,66.4047509347826
36.2,1942.67,0,0,0,1744.87,38.8631,0.43,9.1601,2.6387,4.2373,1942,0.67,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1942.75,0,0,0,1718.59,38.8631,0.43,6.3774,3.3469,4.5314,1942,0.75,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1922.75,0,0,0,1227.749,13.5274,0.4299,6.1611,0.6759,0.1152,1922,0.75,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1922.83,0,0,0,1223.905,13.5274,0.4299,3.346,0.7645,5.1871,1922,0.83,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1943,0,0,0,1698.79,38.8631,0.43,0.5718,4.0205,4.5825,1943,0,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1943.08,0,0,0,1697.648,38.8631,0.43,0.4007,0.0385,4.6276,1943,0.08,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1943.17,0,0,0,1696.642,38.8631,0.43,0.8565,0.0721,5.6095,1943,0.17,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1943.25,0,0,0,1695.003,38.8631,0.43,2.5561,0.1286,4.6046,1943,0.25,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1923.08,0,0,0,1220.988,13.5274,0.4299,0.428,0.0151,4.3765,1923,0.08,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1926.67,0,0,0,1381.634,15.4738,0.4299,11.5226,1.1325,0.0099,1926,0.67,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1926.75,0,0,0,1371.591,15.4738,0.4299,6.4688,1.4493,3.8591,1926,0.75,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1926.83,0,0,0,1364.303,15.4738,0.4299,3.3589,1.7061,2.2131,1926,0.83,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1947,0,0,0,1744.124,34.2019,0.43,0.3246,3.5009,5.27,1947,0,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1947.08,0,0,0,1743.021,34.2019,0.43,0.3425,0.0411,5.2595,1947,0.08,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1947.17,0,0,0,1742.036,34.2019,0.43,0.62,0.0775,5.2504,1947,0.17,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1947.25,0,0,0,1740.893,34.2019,0.43,2.0703,0.1201,12.5418,1947,0.25,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1927.08,0,0,0,1360.391,15.4738,0.4299,0.5787,0.0287,2.5189,1927,0.08,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1930.67,0,0,0,1450.405,20.7427,0.43,10.2615,1.7041,5.189,1930,0.67,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1954.33,0.1911,0,0.1911,1938.607,79.34,0.3999,8.4964,0.4536,0.3394,1954,0.33,"oat",0.14,0.46,32,172.478260869565,1753.89693913043,54.8092793478261
36.2,1954.42,2.9427,0,2.9427,1934.462,79.34,0.3999,13.4526,0.5789,0.0821,1954,0.42,"oat",0.14,0.46,32,172.478260869565,1753.89693913043,54.8092793478261
36.2,1954.5,11.3913,0,11.3913,1927.009,79.34,0.3999,13.3362,0.8632,1.3116,1954,0.5,"oat",0.14,0.46,32,172.478260869565,1753.89693913043,54.8092793478261
36.2,1934.33,0.6565,0,0.6565,1550.037,66.7253,0.4,4.4695,0.3353,4.8686,1934,0.33,"oat",0.14,0.46,32,145.055,1475.035284,46.094852625
36.2,1934.42,16.9494,0,16.9494,1541.728,66.7253,0.4,9.4783,0.6673,1.4672,1934,0.42,"oat",0.14,0.46,32,145.055,1475.035284,46.094852625
36.2,1934.5,33.5616,0,33.5616,1535.072,66.7253,0.4,12.6105,0.9733,0.2989,1934,0.5,"oat",0.14,0.46,32,145.055,1475.035284,46.094852625
36.2,1934.58,51.6681,0,51.6681,1525.547,66.7253,0.4,12.3058,1.3958,4.161,1934,0.58,"oat",0.14,0.46,32,145.055,1475.035284,46.094852625
36.2,1934.67,0,0,0,1545.077,29.1982,0.4299,10.9926,1.6798,0.0592,1934,0.67,"oat",0.14,0.46,32,63.474347826087,645.457948173913,20.1705608804348
36.2,1958.33,0.7383,0,0.7383,1944.823,73.9864,0.4015,6.6311,0.7939,4.233,1958,0.33,"oat",0.14,0.46,32,160.84,1635.549792,51.110931
36.2,1958.42,20.1302,0,20.1302,1936.181,73.9864,0.4015,10.4901,1.163,0.3274,1958,0.42,"oat",0.14,0.46,32,160.84,1635.549792,51.110931
36.2,1958.5,53.108,0,53.108,1920.4,73.9864,0.4015,11.6107,1.9427,1.198,1958,0.5,"oat",0.14,0.46,32,160.84,1635.549792,51.110931
36.2,1938.33,0.558,0,0.558,1664.379,80.132,0.4012,6.2038,0.5465,1.446,1938,0.33,"oat",0.14,0.46,32,174.2,1771.40496,55.356405
36.2,1942.92,0,0,0,1700.413,38.8631,0.43,1.4113,3.965,4.3132,1942,0.92,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1946.33,0.5666,0,0.5666,1803.535,73.6243,0.4001,5.6977,0.3983,2.5206,1946,0.33,"oat",0.14,0.46,32,160.052826086957,1627.54517791304,50.8607868097826
36.2,1938.58,78.0126,0,78.0126,1632.736,80.132,0.4012,12.341,1.8823,1.3792,1938,0.58,"oat",0.14,0.46,32,174.2,1771.40496,55.356405
36.2,1946.5,44.8575,0,44.8575,1785.095,73.6243,0.4001,11.2419,1.1116,1.9648,1946,0.5,"oat",0.14,0.46,32,160.052826086957,1627.54517791304,50.8607868097826
36.2,1938.75,0,0,0,1630.096,39.8855,0.43,6.3171,2.7175,3.6854,1938,0.75,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1938.83,0,0,0,1617.131,39.8855,0.43,3.5906,3.1341,5.263,1938,0.83,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1938.92,0,0,0,1612.404,39.8855,0.43,0.9778,3.3032,5.2529,1938,0.92,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1939,0,0,0,1611.133,39.8855,0.43,0.2899,3.3488,5.2428,1939,0,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1946.92,0,0,0,1745.495,34.2019,0.43,1.235,3.4489,5.2792,1946,0.92,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1950.33,0.7402,0,0.7402,1859.257,92.1102,0.4005,6.8606,0.9537,2.6164,1950,0.33,"oat",0.14,0.46,32,200.239565217391,2036.19609078261,63.6311278369565
36.2,1939.25,0,0,0,1608.028,39.8855,0.43,2.1537,0.1086,4.7642,1939,0.25,"oat",0.14,0.46,32,86.7076086956522,881.712331304348,27.5535103532609
36.2,1950.5,39.3519,0,39.3519,1840.326,92.1102,0.4005,12.818,1.7304,0.0735,1950,0.5,"oat",0.14,0.46,32,200.239565217391,2036.19609078261,63.6311278369565
36.2,1942.83,0,0,0,1706.438,38.8631,0.43,3.2532,3.7513,5.2535,1942,0.83,"oat",0.14,0.46,32,84.485,859.111068,26.847220875
36.2,1950.67,0,0,0,1851.745,36.9841,0.4298,11.4312,2.4444,0.046,1950,0.67,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1950.75,0,0,0,1848.031,36.9841,0.4298,7.2337,2.5315,0.0087,1950,0.75,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1946.42,6.8155,0,6.8155,1799.764,73.6243,0.4001,9.8514,0.5232,1.098,1946,0.42,"oat",0.14,0.46,32,160.052826086957,1627.54517791304,50.8607868097826
36.2,1950.92,0,0,0,1830.396,36.9841,0.4298,1.0593,3.0154,4.2422,1950,0.92,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1946.58,70.1971,0,70.1971,1777.537,73.6243,0.4001,12.3895,1.4627,1.2992,1946,0.58,"oat",0.14,0.46,32,160.052826086957,1627.54517791304,50.8607868097826
36.2,1946.67,0,0,0,1789.236,34.2019,0.43,10.601,2.0003,2.6284,1946,0.67,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1946.75,0,0,0,1764.18,34.2019,0.43,6.4114,2.7682,4.6131,1946,0.75,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1946.83,0,0,0,1750.688,34.2019,0.43,3.2387,3.2566,5.0234,1946,0.83,"oat",0.14,0.46,32,74.3519565217391,756.070175478261,23.6271929836957
36.2,1923.17,0,0,0,1220.581,13.5274,0.4299,0.854,0.0283,5.6678,1923,0.17,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1931.25,0,0,0,1424.325,20.7427,0.43,2.3358,0.0871,2.6605,1931,0.25,"oat",0.14,0.46,32,45.0928260869565,458.539929913044,14.3293728097826
36.2,1950.42,12.5023,0,12.5023,1850.371,92.1102,0.4005,10.9303,1.2855,1.0703,1950,0.42,"oat",0.14,0.46,32,200.239565217391,2036.19609078261,63.6311278369565
36.2,1950.83,0,0,0,1836.006,36.9841,0.4298,2.93,2.8529,4.5997,1950,0.83,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1950.58,59.6519,0,59.6519,1832.248,92.1102,0.4005,14.1706,2.0892,1.1709,1950,0.58,"oat",0.14,0.46,32,200.239565217391,2036.19609078261,63.6311278369565
36.2,1951,0,0,0,1828.075,36.9841,0.4298,0.4981,3.0843,3.875,1951,0,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1927,0,0,0,1361.114,15.4738,0.4299,0.5682,1.829,2.6534,1927,0,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1951.17,0,0,0,1825.124,36.9841,0.4298,0.6623,0.0912,3.5102,1951,0.17,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1927.17,0,0,0,1359.763,15.4738,0.4299,0.4496,0.0535,2.4621,1927,0.17,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
36.2,1951.08,0,0,0,1826.449,36.9841,0.4298,0.4902,0.0497,3.7129,1951,0.08,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1951.25,0,0,0,1823.934,36.9841,0.4298,1.6265,0.129,4.955,1951,0.25,"oat",0.14,0.46,32,80.4002173913043,817.573730608696,25.5491790815217
36.2,1923.25,0,0,0,1219.58,13.5274,0.4299,3.0338,0.0628,4.895,1923,0.25,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1923,0,0,0,1221.458,13.5274,0.4299,0.4555,0.8379,4.4228,1923,0,"oat",0.14,0.46,32,29.4073913043478,299.037880695652,9.34493377173913
36.2,1927.25,0,0,0,1359.078,15.4738,0.4299,1.658,0.0806,5.4835,1927,0.25,"oat",0.14,0.46,32,33.6386956521739,342.065168347826,10.6895365108696
39,2012.75,1.5481,0,1.5423,3115.873,63.3026,0.3697,7.2576,6.6197,0.0109,2012,0.75,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2012.83,0,0,43.7098,3082.271,63.3026,0.3697,2.7888,8.0714,4.4881,2012,0.83,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2012.92,0,0,2.1837,3071.843,63.3026,0.3697,1.0513,8.4989,4.0213,2012,0.92,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013,0,0,2.1821,3067.229,63.3026,0.3697,0.5197,8.6985,4.0215,2013,0,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.08,0,0,2.1799,3063.953,63.3026,0.3697,0.5159,0.1539,3.941,2013,0.08,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.17,0,0,2.1762,3061.197,63.3026,0.3697,0.6434,0.291,3.7491,2013,0.17,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.25,0,0,2.1707,3058.71,63.3026,0.3697,1.5547,0.4163,4.7581,2013,0.25,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.33,80.9487,0,83.0715,3051.96,63.3026,0.3697,3.9513,0.4265,3.8666,2013,0.33,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.42,383.618,0,358.8553,3035.318,63.3026,0.3697,9.8106,1.0063,5.0452,2013,0.42,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.5,491.0482,0,417.8394,3013.315,63.3026,0.3697,11.8396,3.0777,3.2054,2013,0.5,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.58,536.3839,0,389.7047,3014.606,63.3026,0.3697,12.8495,3.7944,0.0221,2013,0.58,"kernza",0.13,0.45,60,140.672444444444,1417.92197102222,23.6320328503704
39,2013.67,546.2407,0,3.6575,3034.487,33.0946,0.09,11.3395,4.4478,1.9772,2013,0.67,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2013.75,578.6447,0,35.6138,3012.367,33.0946,0.09,7.114,6.0008,5.0972,2013,0.75,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2013.83,0,0,52.855,3003.502,33.0946,0.09,3.0811,6.9362,4.7782,2013,0.83,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2013.92,0,0,2.635,3008.641,33.0946,0.09,1.1584,7.2523,4.5285,2013,0.92,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014,0,0,2.6317,3017.426,33.0946,0.09,0.3229,7.4076,4.4967,2014,0,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.08,0,0,2.6285,3025.798,33.0946,0.09,0.376,0.1354,4.4415,2014,0.08,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.17,0,0,2.6254,3033.571,33.0946,0.09,0.3798,0.2622,4.3772,2014,0.17,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.25,0,0,2.6236,3040.625,33.0946,0.09,1.9978,0.3887,6.1083,2014,0.25,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.33,78.7562,0,81.3693,3039.439,33.0946,0.09,5.1106,0.1739,5.1902,2014,0.33,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.42,264.4409,0,247.227,3027.775,33.0946,0.09,9.6026,0.8275,2.4636,2014,0.42,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.5,357.9007,0,311.9507,3004.037,33.0946,0.09,10.9814,3.017,3.4557,2014,0.5,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.58,439.6444,0,348.2542,2992.817,33.0946,0.09,12.0446,4.6231,1.3575,2014,0.58,"kernza",0.13,0.45,60,73.5435555555556,741.289622577778,12.354827042963
39,2014.67,464.5553,0,10.102,3020.387,30.4783,0.09,10.0506,5.5545,3.5608,2014,0.67,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2014.75,497.8166,0,43.3418,3000.61,30.4783,0.09,6.63,7.0623,4.8167,2014,0.75,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2014.83,0,0,64.3578,2995.775,30.4783,0.09,3.4037,7.8964,4.1343,2014,0.83,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2014.92,0,0,3.2023,3006.394,30.4783,0.09,0.8743,8.1546,3.5923,2014,0.92,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015,0,0,3.1858,3019.082,30.4783,0.09,0.5192,8.318,3.6042,2015,0,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.08,0,0,3.1759,3031.802,30.4783,0.09,0.6687,0.1133,3.8564,2015,0.08,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.17,0,0,3.1676,3044.128,30.4783,0.09,0.3744,0.1993,3.7136,2015,0.17,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.25,0,0,3.1276,3052.782,30.4783,0.09,3.3042,0.3766,2.6647,2015,0.25,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.33,113.4858,0,115.0759,3052.418,30.4783,0.09,7.1971,0.0937,1.4825,2015,0.33,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.42,320.3693,0,293.6431,3044.943,30.4783,0.09,9.9139,0.4866,1.8248,2015,0.42,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.5,403.5972,0,338.6958,3029.69,30.4783,0.09,12.0376,2.1723,0.8571,2015,0.5,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.58,491.4478,0,385.0677,3014.636,30.4783,0.09,12.2612,4.2067,2.2095,2015,0.58,"kernza",0.13,0.45,60,67.7295555555555,682.686828177778,11.378113802963
39,2015.67,515.8312,0,8.467,3052.311,33.7876,0.09,10.7084,5.1412,2.7337,2015,0.67,"kernza",0.13,0.45,60,75.0835555555555,756.812206577778,12.6135367762963
39,2015.75,544.8438,0,36.8064,3037.144,33.7876,0.09,7.2619,6.455,1.4025,2015,0.75,"kernza",0.13,0.45,60,75.0835555555555,756.812206577778,12.6135367762963
39,2015.83,0,0,47.405,3037.984,33.7876,0.09,3.8046,7.0651,4.1073,2015,0.83,"kernza",0.13,0.45,60,75.0835555555555,756.812206577778,12.6135367762963
39,2015.92,0,0,2.369,3043.588,33.7876,0.09,1.4005,7.502,5.103,2015,0.92,"kernza",0.13,0.45,60,75.0835555555555,756.812206577778,12.6135367762963
39,2016,0,0,2.3681,3058.515,33.7876,0.09,0.5962,7.6722,5.2442,2016,0,"kernza",0.13,0.45,60,75.0835555555555,756.812206577778,12.6135367762963
39,2016,0,0,2.3681,3058.515,33.7876,0.09,0.5962,7.6722,5.2442,2016,0,"kernza",0.13,0.45,60,75.0835555555555,756.812206577778,12.6135367762963
42.1,1882.25,0,0,0.3176,3045.398,0,0,2.0275,0.2656,4.6805,1882,0.25,"wheat",0.135,0.46,60,0,0,0
42.1,1882.33,1.0781,0,1.0781,3055.459,0,0,8.4964,0.5848,0.1898,1882,0.33,"wheat",0.135,0.46,60,0,0,0
42.1,1882.42,2.4566,0,2.4566,3043.69,0,0,13.4526,0.7872,0.0497,1882,0.42,"wheat",0.135,0.46,60,0,0,0
42.1,1882.5,8.4929,0,8.4929,3019.922,0,0,13.3362,1.2312,1.3075,1882,0.5,"wheat",0.135,0.46,60,0,0,0
42.1,1882.58,13.8945,0,13.8945,3000.819,0,0,14.1903,1.6262,0.0085,1882,0.58,"wheat",0.135,0.46,60,0,0,0
42.1,1882.67,0,0,0,2922.688,5.6199,0.3996,10.6239,3.3383,5.0236,1882,0.67,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1882.75,0,0,0,2859.622,5.6199,0.3996,6.2208,4.5387,4.6356,1882,0.75,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1882.83,0,0,0,2827.067,5.6199,0.3996,3.2367,5.2148,4.9902,1882,0.83,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1882.92,0,0,0,2811.297,5.6199,0.3996,1.3332,5.5335,5.1132,1882,0.92,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883,0,0,0,2806.223,5.6199,0.3996,0.5132,5.6291,4.9081,1883,0,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883.08,0,0,0,2801.912,5.6199,0.3996,0.7161,0.0772,4.6547,1883,0.08,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883.17,0,0,0,2796.478,5.6199,0.3996,1.3015,0.1692,4.3219,1883,0.17,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883.25,0,0,0,2788.167,5.6199,0.3996,3.6291,0.2957,3.6216,1883,0.25,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883.33,2.2862,0,2.2862,2771.439,5.6199,0.3996,7.2002,0.618,2.9854,1883,0.33,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883.42,15.0415,0,15.0415,2746.419,5.6199,0.3996,10.638,1.1563,3.7581,1883,0.42,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
42.1,1883.5,44.6354,0,44.6354,2706.605,5.6199,0.3996,11.3497,2.1982,4.3651,1883,0.5,"wheat",0.135,0.46,60,12.2171739130435,123.689112130435,2.06148520217391
